input_node,neighbor_node,weight
1773,182,0.02531645569620253
1773,191,0.012658227848101266
1773,209,0.0189873417721519
1773,210,0.012658227848101266
1773,211,0.0189873417721519
1773,215,0.03164556962025317
1773,297,0.006329113924050633
1773,303,0.012658227848101266
1773,405,0.006329113924050633
1773,625,0.012658227848101266
1773,631,0.06962025316455696
1773,850,0.012658227848101266
1773,865,0.006329113924050633
1773,866,0.006329113924050633
1773,930,0.012658227848101266
1773,934,0.006329113924050633
1773,954,0.006329113924050633
1773,988,0.006329113924050633
1773,989,0.02531645569620253
1773,999,0.006329113924050633
1773,1049,0.006329113924050633
1773,1168,0.006329113924050633
1773,1220,0.0189873417721519
1773,1280,0.0189873417721519
1773,1287,0.006329113924050633
1773,1296,0.006329113924050633
1773,1307,0.012658227848101266
1773,1315,0.0189873417721519
1773,1328,0.006329113924050633
1773,1334,0.012658227848101266
1773,1341,0.006329113924050633
1773,1382,0.03164556962025317
1773,1392,0.006329113924050633
1773,1395,0.0189873417721519
1773,1415,0.03164556962025317
1773,1433,0.056962025316455694
1773,1438,0.012658227848101266
1773,1454,0.006329113924050633
1773,1463,0.006329113924050633
1773,1530,0.0189873417721519
1773,1582,0.13291139240506328
1773,1590,0.02531645569620253
1773,1660,0.012658227848101266
1774,121,0.017857142857142856
1774,122,0.005952380952380952
1774,123,0.011904761904761904
1774,126,0.005952380952380952
1774,140,0.011904761904761904
1774,172,0.017857142857142856
1774,174,0.03571428571428571
1774,241,0.047619047619047616
1774,242,0.017857142857142856
1774,266,0.02976190476190476
1774,300,0.005952380952380952
1774,305,0.023809523809523808
1774,306,0.011904761904761904
1774,438,0.005952380952380952
1774,614,0.03571428571428571
1774,615,0.07142857142857142
1774,618,0.011904761904761904
1774,620,0.02976190476190476
1774,622,0.011904761904761904
1774,625,0.017857142857142856
1774,627,0.05357142857142857
1774,628,0.02976190476190476
1774,629,0.011904761904761904
1774,630,0.041666666666666664
1774,631,0.20238095238095238
1774,1280,0.02976190476190476
1774,1409,0.011904761904761904
1774,1411,0.02976190476190476
1774,1433,0.005952380952380952
1774,1616,0.005952380952380952
1774,1617,0.005952380952380952
1774,1628,0.005952380952380952
1774,1642,0.005952380952380952
1774,1643,0.03571428571428571
1774,1656,0.041666666666666664
1774,1660,0.005952380952380952
1774,1664,0.041666666666666664
1774,1666,0.005952380952380952
1775,89,0.006024096385542169
1775,111,0.012048192771084338
1775,121,0.018072289156626505
1775,124,0.024096385542168676
1775,133,0.04819277108433735
1775,134,0.024096385542168676
1775,156,0.018072289156626505
1775,160,0.012048192771084338
1775,177,0.030120481927710843
1775,192,0.006024096385542169
1775,197,0.012048192771084338
1775,200,0.006024096385542169
1775,203,0.006024096385542169
1775,211,0.030120481927710843
1775,213,0.012048192771084338
1775,229,0.006024096385542169
1775,230,0.018072289156626505
1775,235,0.05421686746987952
1775,241,0.04819277108433735
1775,242,0.018072289156626505
1775,249,0.018072289156626505
1775,258,0.006024096385542169
1775,259,0.018072289156626505
1775,266,0.012048192771084338
1775,293,0.006024096385542169
1775,301,0.006024096385542169
1775,438,0.006024096385542169
1775,612,0.018072289156626505
1775,614,0.03614457831325301
1775,615,0.07228915662650602
1775,616,0.012048192771084338
1775,617,0.012048192771084338
1775,618,0.012048192771084338
1775,620,0.006024096385542169
1775,621,0.012048192771084338
1775,624,0.024096385542168676
1775,625,0.018072289156626505
1775,627,0.05421686746987952
1775,629,0.012048192771084338
1775,630,0.04819277108433735
1775,751,0.006024096385542169
1775,1001,0.006024096385542169
1775,1126,0.006024096385542169
1775,1127,0.006024096385542169
1775,1266,0.006024096385542169
1775,1290,0.018072289156626505
1775,1303,0.012048192771084338
1775,1411,0.030120481927710843
1775,1556,0.04216867469879518
1775,1602,0.04819277108433735
1776,7,0.007462686567164179
1776,10,0.007462686567164179
1776,22,0.007462686567164179
1776,25,0.007462686567164179
1776,26,0.007462686567164179
1776,70,0.007462686567164179
1776,91,0.007462686567164179
1776,103,0.007462686567164179
1776,105,0.007462686567164179
1776,120,0.007462686567164179
1776,156,0.007462686567164179
1776,159,0.007462686567164179
1776,162,0.007462686567164179
1776,163,0.007462686567164179
1776,170,0.007462686567164179
1776,181,0.007462686567164179
1776,192,0.007462686567164179
1776,201,0.007462686567164179
1776,214,0.007462686567164179
1776,265,0.007462686567164179
1776,268,0.007462686567164179
1776,293,0.007462686567164179
1776,295,0.007462686567164179
1776,304,0.007462686567164179
1776,310,0.007462686567164179
1776,326,0.007462686567164179
1776,369,0.007462686567164179
1776,403,0.007462686567164179
1776,416,0.007462686567164179
1776,429,0.007462686567164179
1776,432,0.007462686567164179
1776,433,0.007462686567164179
1776,444,0.007462686567164179
1776,445,0.007462686567164179
1776,478,0.007462686567164179
1776,479,0.007462686567164179
1776,492,0.007462686567164179
1776,496,0.007462686567164179
1776,513,0.007462686567164179
1776,519,0.007462686567164179
1776,533,0.007462686567164179
1776,557,0.007462686567164179
1776,578,0.007462686567164179
1776,585,0.007462686567164179
1776,590,0.007462686567164179
1776,595,0.007462686567164179
1776,635,0.007462686567164179
1776,659,0.007462686567164179
1776,666,0.007462686567164179
1776,682,0.007462686567164179
1776,713,0.007462686567164179
1776,721,0.007462686567164179
1776,759,0.007462686567164179
1776,793,0.007462686567164179
1776,833,0.007462686567164179
1776,873,0.007462686567164179
1776,879,0.007462686567164179
1776,880,0.007462686567164179
1776,890,0.007462686567164179
1776,895,0.007462686567164179
1776,896,0.007462686567164179
1776,939,0.007462686567164179
1776,959,0.007462686567164179
1776,966,0.007462686567164179
1776,986,0.007462686567164179
1776,995,0.007462686567164179
1776,1000,0.007462686567164179
1776,1004,0.007462686567164179
1776,1008,0.007462686567164179
1776,1009,0.007462686567164179
1776,1010,0.007462686567164179
1776,1013,0.007462686567164179
1776,1026,0.007462686567164179
1776,1032,0.007462686567164179
1776,1039,0.007462686567164179
1776,1044,0.007462686567164179
1776,1045,0.007462686567164179
1776,1046,0.007462686567164179
1776,1058,0.007462686567164179
1776,1059,0.007462686567164179
1776,1060,0.007462686567164179
1776,1064,0.007462686567164179
1776,1065,0.007462686567164179
1776,1069,0.007462686567164179
1776,1073,0.007462686567164179
1776,1074,0.007462686567164179
1776,1082,0.007462686567164179
1776,1085,0.007462686567164179
1776,1086,0.007462686567164179
1776,1099,0.007462686567164179
1776,1154,0.007462686567164179
1776,1155,0.007462686567164179
1776,1169,0.007462686567164179
1776,1216,0.007462686567164179
1776,1225,0.007462686567164179
1776,1231,0.007462686567164179
1776,1235,0.007462686567164179
1776,1236,0.007462686567164179
1776,1255,0.007462686567164179
1776,1285,0.007462686567164179
1776,1309,0.007462686567164179
1776,1320,0.007462686567164179
1776,1345,0.007462686567164179
1776,1375,0.007462686567164179
1776,1382,0.007462686567164179
1776,1383,0.007462686567164179
1776,1391,0.007462686567164179
1776,1396,0.007462686567164179
1776,1404,0.007462686567164179
1776,1432,0.007462686567164179
1776,1436,0.007462686567164179
1776,1437,0.007462686567164179
1776,1462,0.007462686567164179
1776,1480,0.007462686567164179
1776,1482,0.007462686567164179
1776,1484,0.007462686567164179
1776,1485,0.007462686567164179
1776,1507,0.007462686567164179
1776,1538,0.007462686567164179
1776,1555,0.007462686567164179
1776,1563,0.007462686567164179
1776,1570,0.007462686567164179
1776,1572,0.007462686567164179
1776,1598,0.007462686567164179
1776,1599,0.007462686567164179
1776,1630,0.007462686567164179
1776,1645,0.007462686567164179
1776,1646,0.007462686567164179
1776,1657,0.007462686567164179
1776,1658,0.007462686567164179
1776,1665,0.007462686567164179
1776,1685,0.007462686567164179
1776,1687,0.007462686567164179
1776,1693,0.007462686567164179
1777,156,0.007751937984496124
1777,162,0.031007751937984496
1777,163,0.031007751937984496
1777,170,0.007751937984496124
1777,184,0.015503875968992248
1777,192,0.023255813953488372
1777,201,0.08527131782945736
1777,209,0.015503875968992248
1777,210,0.031007751937984496
1777,249,0.023255813953488372
1777,250,0.007751937984496124
1777,265,0.007751937984496124
1777,268,0.007751937984496124
1777,274,0.007751937984496124
1777,277,0.023255813953488372
1777,279,0.007751937984496124
1777,293,0.023255813953488372
1777,295,0.023255813953488372
1777,299,0.007751937984496124
1777,304,0.007751937984496124
1777,385,0.015503875968992248
1777,396,0.023255813953488372
1777,402,0.007751937984496124
1777,432,0.007751937984496124
1777,519,0.007751937984496124
1777,531,0.007751937984496124
1777,534,0.007751937984496124
1777,557,0.015503875968992248
1777,595,0.007751937984496124
1777,635,0.007751937984496124
1777,804,0.007751937984496124
1777,873,0.023255813953488372
1777,896,0.015503875968992248
1777,910,0.007751937984496124
1777,966,0.015503875968992248
1777,1045,0.007751937984496124
1777,1046,0.007751937984496124
1777,1169,0.046511627906976744
1777,1216,0.007751937984496124
1777,1225,0.023255813953488372
1777,1320,0.007751937984496124
1777,1372,0.015503875968992248
1777,1382,0.13953488372093023
1777,1383,0.023255813953488372
1777,1434,0.007751937984496124
1777,1437,0.007751937984496124
1777,1438,0.023255813953488372
1777,1507,0.007751937984496124
1777,1567,0.015503875968992248
1777,1599,0.03875968992248062
1777,1658,0.03875968992248062
1777,1693,0.007751937984496124
1778,16,0.02666666666666667
1778,22,0.02
1778,162,0.02666666666666667
1778,784,0.006666666666666667
1778,830,0.006666666666666667
1778,835,0.006666666666666667
1778,916,0.02666666666666667
1778,953,0.006666666666666667
1778,1079,0.006666666666666667
1778,1085,0.013333333333333334
1778,1167,0.03333333333333333
1778,1172,0.006666666666666667
1778,1181,0.006666666666666667
1778,1203,0.006666666666666667
1778,1297,0.013333333333333334
1778,1304,0.02
1778,1308,0.013333333333333334
1778,1328,0.10666666666666667
1778,1338,0.006666666666666667
1778,1358,0.006666666666666667
1778,1372,0.006666666666666667
1778,1402,0.006666666666666667
1778,1404,0.013333333333333334
1778,1418,0.02
1778,1433,0.18
1778,1434,0.02
1778,1472,0.06
1778,1547,0.02666666666666667
1778,1561,0.1
1778,1563,0.013333333333333334
1778,1570,0.12666666666666668
1778,1575,0.04
1778,1693,0.006666666666666667
1778,1694,0.013333333333333334
1779,75,0.006756756756756757
1779,78,0.013513513513513514
1779,82,0.02702702702702703
1779,83,0.006756756756756757
1779,102,0.006756756756756757
1779,125,0.02027027027027027
1779,129,0.02027027027027027
1779,133,0.05405405405405406
1779,300,0.033783783783783786
1779,421,0.013513513513513514
1779,452,0.006756756756756757
1779,461,0.013513513513513514
1779,466,0.06756756756756757
1779,476,0.013513513513513514
1779,481,0.060810810810810814
1779,488,0.02027027027027027
1779,505,0.02702702702702703
1779,512,0.006756756756756757
1779,625,0.013513513513513514
1779,631,0.02027027027027027
1779,665,0.006756756756756757
1779,957,0.013513513513513514
1779,989,0.013513513513513514
1779,1034,0.006756756756756757
1779,1068,0.006756756756756757
1779,1101,0.006756756756756757
1779,1180,0.013513513513513514
1779,1342,0.02702702702702703
1779,1390,0.013513513513513514
1779,1414,0.02702702702702703
1779,1433,0.0472972972972973
1779,1452,0.060810810810810814
1779,1582,0.14189189189189189
1779,1601,0.006756756756756757
1779,1602,0.02702702702702703
1779,1652,0.006756756756756757
1779,1660,0.05405405405405406
1779,1663,0.0472972972972973
1779,1691,0.02027027027027027
1780,138,0.00684931506849315
1780,139,0.00684931506849315
1780,141,0.02054794520547945
1780,143,0.00684931506849315
1780,150,0.00684931506849315
1780,151,0.0273972602739726
1780,161,0.0136986301369863
1780,165,0.00684931506849315
1780,166,0.0273972602739726
1780,167,0.00684931506849315
1780,168,0.0273972602739726
1780,170,0.00684931506849315
1780,178,0.00684931506849315
1780,179,0.00684931506849315
1780,180,0.03424657534246575
1780,183,0.0136986301369863
1780,184,0.0136986301369863
1780,187,0.00684931506849315
1780,189,0.0136986301369863
1780,193,0.02054794520547945
1780,196,0.00684931506849315
1780,198,0.00684931506849315
1780,200,0.0136986301369863
1780,201,0.0136986301369863
1780,202,0.0136986301369863
1780,203,0.0136986301369863
1780,204,0.00684931506849315
1780,205,0.02054794520547945
1780,207,0.02054794520547945
1780,208,0.0136986301369863
1780,212,0.02054794520547945
1780,216,0.0136986301369863
1780,217,0.00684931506849315
1780,218,0.00684931506849315
1780,219,0.00684931506849315
1780,224,0.0273972602739726
1780,225,0.02054794520547945
1780,228,0.00684931506849315
1780,230,0.0273972602739726
1780,231,0.00684931506849315
1780,233,0.02054794520547945
1780,235,0.15753424657534246
1780,237,0.02054794520547945
1780,238,0.00684931506849315
1780,239,0.00684931506849315
1780,240,0.0547945205479452
1780,242,0.00684931506849315
1780,243,0.0273972602739726
1780,245,0.0136986301369863
1780,618,0.0136986301369863
1780,620,0.0136986301369863
1780,621,0.0136986301369863
1780,624,0.00684931506849315
1780,1410,0.0136986301369863
1780,1580,0.00684931506849315
1780,1643,0.06164383561643835
1781,76,0.021739130434782608
1781,92,0.014492753623188406
1781,96,0.13043478260869565
1781,100,0.021739130434782608
1781,112,0.007246376811594203
1781,160,0.014492753623188406
1781,175,0.014492753623188406
1781,182,0.028985507246376812
1781,230,0.007246376811594203
1781,265,0.007246376811594203
1781,291,0.007246376811594203
1781,412,0.057971014492753624
1781,625,0.007246376811594203
1781,643,0.007246376811594203
1781,755,0.007246376811594203
1781,957,0.021739130434782608
1781,1134,0.007246376811594203
1781,1172,0.007246376811594203
1781,1173,0.021739130434782608
1781,1190,0.028985507246376812
1781,1226,0.021739130434782608
1781,1292,0.021739130434782608
1781,1334,0.028985507246376812
1781,1339,0.007246376811594203
1781,1347,0.021739130434782608
1781,1348,0.036231884057971016
1781,1350,0.057971014492753624
1781,1356,0.007246376811594203
1781,1376,0.014492753623188406
1781,1377,0.007246376811594203
1781,1402,0.014492753623188406
1781,1404,0.014492753623188406
1781,1418,0.021739130434782608
1781,1433,0.021739130434782608
1781,1436,0.007246376811594203
1781,1438,0.021739130434782608
1781,1439,0.014492753623188406
1781,1454,0.014492753623188406
1781,1473,0.036231884057971016
1781,1568,0.007246376811594203
1781,1570,0.10869565217391304
1781,1627,0.036231884057971016
1781,1640,0.014492753623188406
1782,79,0.0392156862745098
1782,93,0.013071895424836602
1782,121,0.0196078431372549
1782,124,0.026143790849673203
1782,148,0.006535947712418301
1782,155,0.013071895424836602
1782,156,0.0196078431372549
1782,158,0.013071895424836602
1782,160,0.013071895424836602
1782,173,0.006535947712418301
1782,177,0.032679738562091505
1782,189,0.013071895424836602
1782,192,0.006535947712418301
1782,201,0.013071895424836602
1782,203,0.013071895424836602
1782,207,0.006535947712418301
1782,211,0.032679738562091505
1782,212,0.0196078431372549
1782,224,0.013071895424836602
1782,230,0.026143790849673203
1782,241,0.05228758169934641
1782,242,0.0196078431372549
1782,245,0.013071895424836602
1782,269,0.006535947712418301
1782,270,0.006535947712418301
1782,287,0.013071895424836602
1782,611,0.006535947712418301
1782,618,0.013071895424836602
1782,624,0.026143790849673203
1782,626,0.013071895424836602
1782,627,0.058823529411764705
1782,630,0.05228758169934641
1782,631,0.16339869281045752
1782,638,0.006535947712418301
1782,686,0.006535947712418301
1782,1001,0.006535947712418301
1782,1126,0.006535947712418301
1782,1127,0.006535947712418301
1782,1259,0.006535947712418301
1782,1290,0.026143790849673203
1782,1303,0.013071895424836602
1782,1322,0.006535947712418301
1782,1371,0.013071895424836602
1782,1440,0.006535947712418301
1782,1464,0.0196078431372549
1782,1579,0.0196078431372549
1782,1663,0.058823529411764705
1782,1666,0.006535947712418301
1783,73,0.0072992700729927005
1783,78,0.021897810218978103
1783,95,0.051094890510948905
1783,107,0.021897810218978103
1783,111,0.029197080291970802
1783,114,0.014598540145985401
1783,118,0.014598540145985401
1783,123,0.014598540145985401
1783,130,0.0072992700729927005
1783,154,0.014598540145985401
1783,210,0.0364963503649635
1783,217,0.0072992700729927005
1783,238,0.0072992700729927005
1783,244,0.014598540145985401
1783,307,0.0072992700729927005
1783,377,0.029197080291970802
1783,424,0.0072992700729927005
1783,451,0.014598540145985401
1783,452,0.021897810218978103
1783,464,0.0072992700729927005
1783,472,0.021897810218978103
1783,496,0.014598540145985401
1783,497,0.014598540145985401
1783,521,0.0072992700729927005
1783,536,0.0072992700729927005
1783,537,0.0072992700729927005
1783,566,0.0072992700729927005
1783,572,0.0072992700729927005
1783,607,0.0072992700729927005
1783,610,0.0072992700729927005
1783,612,0.021897810218978103
1783,618,0.0072992700729927005
1783,624,0.0364963503649635
1783,645,0.0072992700729927005
1783,656,0.014598540145985401
1783,657,0.0072992700729927005
1783,699,0.0072992700729927005
1783,704,0.0072992700729927005
1783,710,0.0072992700729927005
1783,727,0.0072992700729927005
1783,732,0.0072992700729927005
1783,735,0.0072992700729927005
1783,741,0.0072992700729927005
1783,749,0.0072992700729927005
1783,771,0.0072992700729927005
1783,934,0.021897810218978103
1783,981,0.014598540145985401
1783,1088,0.0072992700729927005
1783,1158,0.0072992700729927005
1783,1179,0.021897810218978103
1783,1189,0.0072992700729927005
1783,1191,0.021897810218978103
1783,1193,0.0072992700729927005
1783,1200,0.029197080291970802
1783,1220,0.029197080291970802
1783,1229,0.0072992700729927005
1783,1247,0.0072992700729927005
1783,1248,0.0072992700729927005
1783,1249,0.021897810218978103
1783,1250,0.021897810218978103
1783,1273,0.0072992700729927005
1783,1279,0.0072992700729927005
1783,1286,0.014598540145985401
1783,1291,0.0072992700729927005
1783,1323,0.0072992700729927005
1783,1341,0.014598540145985401
1783,1346,0.021897810218978103
1783,1365,0.021897810218978103
1783,1419,0.0072992700729927005
1783,1468,0.0072992700729927005
1783,1593,0.014598540145985401
1783,1632,0.014598540145985401
1783,1681,0.0072992700729927005
1784,129,0.02097902097902098
1784,174,0.06993006993006994
1784,177,0.03496503496503497
1784,266,0.02097902097902098
1784,300,0.04195804195804196
1784,411,0.006993006993006993
1784,481,0.16783216783216784
1784,615,0.06993006993006994
1784,620,0.04195804195804196
1784,806,0.006993006993006993
1784,977,0.013986013986013986
1784,1200,0.027972027972027972
1784,1274,0.006993006993006993
1784,1308,0.06293706293706294
1784,1312,0.013986013986013986
1784,1384,0.04195804195804196
1784,1412,0.02097902097902098
1784,1414,0.09090909090909091
1784,1422,0.02097902097902098
1784,1452,0.06293706293706294
1784,1541,0.03496503496503497
1784,1542,0.02097902097902098
1784,1580,0.006993006993006993
1784,1628,0.006993006993006993
1784,1643,0.08391608391608392
1785,73,0.008130081300813009
1785,74,0.008130081300813009
1785,79,0.08130081300813008
1785,99,0.008130081300813009
1785,110,0.016260162601626018
1785,119,0.016260162601626018
1785,128,0.024390243902439025
1785,130,0.032520325203252036
1785,204,0.06504065040650407
1785,210,0.04065040650406504
1785,245,0.016260162601626018
1785,254,0.016260162601626018
1785,319,0.008130081300813009
1785,326,0.032520325203252036
1785,378,0.016260162601626018
1785,431,0.008130081300813009
1785,452,0.016260162601626018
1785,472,0.016260162601626018
1785,483,0.024390243902439025
1785,489,0.024390243902439025
1785,490,0.016260162601626018
1785,514,0.016260162601626018
1785,523,0.008130081300813009
1785,525,0.016260162601626018
1785,548,0.016260162601626018
1785,557,0.008130081300813009
1785,559,0.008130081300813009
1785,564,0.008130081300813009
1785,576,0.008130081300813009
1785,583,0.008130081300813009
1785,584,0.008130081300813009
1785,586,0.008130081300813009
1785,589,0.008130081300813009
1785,592,0.008130081300813009
1785,596,0.008130081300813009
1785,599,0.024390243902439025
1785,687,0.008130081300813009
1785,695,0.016260162601626018
1785,705,0.024390243902439025
1785,734,0.008130081300813009
1785,786,0.008130081300813009
1785,863,0.016260162601626018
1785,867,0.008130081300813009
1785,878,0.008130081300813009
1785,951,0.008130081300813009
1785,976,0.008130081300813009
1785,1010,0.008130081300813009
1785,1048,0.008130081300813009
1785,1131,0.008130081300813009
1785,1169,0.016260162601626018
1785,1222,0.016260162601626018
1785,1256,0.04065040650406504
1785,1316,0.008130081300813009
1785,1350,0.06504065040650407
1785,1464,0.024390243902439025
1785,1489,0.008130081300813009
1785,1491,0.008130081300813009
1785,1500,0.008130081300813009
1785,1502,0.008130081300813009
1786,76,0.013513513513513514
1786,82,0.013513513513513514
1786,83,0.013513513513513514
1786,87,0.013513513513513514
1786,88,0.02702702702702703
1786,92,0.04054054054054054
1786,96,0.02027027027027027
1786,102,0.006756756756756757
1786,107,0.006756756756756757
1786,117,0.02027027027027027
1786,119,0.02027027027027027
1786,125,0.02027027027027027
1786,129,0.02027027027027027
1786,130,0.013513513513513514
1786,133,0.013513513513513514
1786,178,0.006756756756756757
1786,183,0.02702702702702703
1786,191,0.05405405405405406
1786,209,0.013513513513513514
1786,210,0.013513513513513514
1786,211,0.006756756756756757
1786,215,0.02027027027027027
1786,235,0.033783783783783786
1786,252,0.006756756756756757
1786,254,0.006756756756756757
1786,257,0.006756756756756757
1786,264,0.006756756756756757
1786,297,0.006756756756756757
1786,303,0.013513513513513514
1786,451,0.02027027027027027
1786,502,0.006756756756756757
1786,504,0.02027027027027027
1786,811,0.006756756756756757
1786,850,0.013513513513513514
1786,866,0.013513513513513514
1786,869,0.006756756756756757
1786,907,0.006756756756756757
1786,924,0.02702702702702703
1786,934,0.006756756756756757
1786,969,0.006756756756756757
1786,970,0.006756756756756757
1786,1287,0.006756756756756757
1786,1293,0.006756756756756757
1786,1307,0.013513513513513514
1786,1334,0.013513513513513514
1786,1355,0.02027027027027027
1786,1358,0.006756756756756757
1786,1392,0.006756756756756757
1786,1395,0.02027027027027027
1786,1404,0.006756756756756757
1786,1415,0.033783783783783786
1786,1513,0.006756756756756757
1786,1570,0.04054054054054054
1786,1579,0.013513513513513514
1786,1582,0.14189189189189189
1786,1615,0.006756756756756757
1786,1616,0.006756756756756757
1786,1617,0.006756756756756757
1786,1641,0.006756756756756757
1786,1652,0.006756756756756757
1787,94,0.007633587786259542
1787,151,0.03816793893129771
1787,174,0.007633587786259542
1787,201,0.05343511450381679
1787,210,0.022900763358778626
1787,215,0.007633587786259542
1787,222,0.022900763358778626
1787,230,0.007633587786259542
1787,241,0.04580152671755725
1787,242,0.015267175572519083
1787,247,0.015267175572519083
1787,248,0.007633587786259542
1787,326,0.007633587786259542
1787,327,0.007633587786259542
1787,338,0.007633587786259542
1787,354,0.030534351145038167
1787,449,0.007633587786259542
1787,450,0.030534351145038167
1787,452,0.015267175572519083
1787,458,0.007633587786259542
1787,478,0.022900763358778626
1787,494,0.007633587786259542
1787,495,0.007633587786259542
1787,500,0.030534351145038167
1787,510,0.03816793893129771
1787,514,0.04580152671755725
1787,606,0.007633587786259542
1787,637,0.04580152671755725
1787,705,0.015267175572519083
1787,723,0.007633587786259542
1787,730,0.030534351145038167
1787,1035,0.007633587786259542
1787,1061,0.007633587786259542
1787,1078,0.007633587786259542
1787,1334,0.015267175572519083
1787,1341,0.05343511450381679
1787,1348,0.007633587786259542
1787,1370,0.015267175572519083
1787,1392,0.007633587786259542
1787,1397,0.015267175572519083
1787,1408,0.007633587786259542
1787,1463,0.04580152671755725
1787,1509,0.022900763358778626
1787,1523,0.030534351145038167
1787,1582,0.0916030534351145
1787,1626,0.030534351145038167
1787,1668,0.007633587786259542
1788,49,0.009433962264150943
1788,79,0.009433962264150943
1788,81,0.009433962264150943
1788,93,0.009433962264150943
1788,138,0.009433962264150943
1788,143,0.009433962264150943
1788,145,0.009433962264150943
1788,147,0.009433962264150943
1788,152,0.009433962264150943
1788,153,0.009433962264150943
1788,157,0.009433962264150943
1788,165,0.009433962264150943
1788,175,0.009433962264150943
1788,187,0.009433962264150943
1788,191,0.009433962264150943
1788,196,0.009433962264150943
1788,197,0.009433962264150943
1788,199,0.009433962264150943
1788,219,0.009433962264150943
1788,223,0.009433962264150943
1788,226,0.009433962264150943
1788,231,0.009433962264150943
1788,253,0.009433962264150943
1788,267,0.009433962264150943
1788,272,0.009433962264150943
1788,273,0.009433962264150943
1788,275,0.009433962264150943
1788,278,0.009433962264150943
1788,302,0.009433962264150943
1788,309,0.009433962264150943
1788,341,0.009433962264150943
1788,355,0.009433962264150943
1788,362,0.009433962264150943
1788,364,0.009433962264150943
1788,396,0.009433962264150943
1788,439,0.009433962264150943
1788,454,0.009433962264150943
1788,461,0.009433962264150943
1788,502,0.009433962264150943
1788,538,0.009433962264150943
1788,546,0.009433962264150943
1788,548,0.009433962264150943
1788,564,0.009433962264150943
1788,565,0.009433962264150943
1788,575,0.009433962264150943
1788,591,0.009433962264150943
1788,601,0.009433962264150943
1788,613,0.009433962264150943
1788,617,0.009433962264150943
1788,634,0.009433962264150943
1788,640,0.009433962264150943
1788,641,0.009433962264150943
1788,651,0.009433962264150943
1788,652,0.009433962264150943
1788,655,0.009433962264150943
1788,662,0.009433962264150943
1788,663,0.009433962264150943
1788,668,0.009433962264150943
1788,669,0.009433962264150943
1788,683,0.009433962264150943
1788,687,0.009433962264150943
1788,724,0.009433962264150943
1788,733,0.009433962264150943
1788,757,0.009433962264150943
1788,761,0.009433962264150943
1788,763,0.009433962264150943
1788,769,0.009433962264150943
1788,784,0.009433962264150943
1788,788,0.009433962264150943
1788,804,0.009433962264150943
1788,809,0.009433962264150943
1788,820,0.009433962264150943
1788,906,0.009433962264150943
1788,920,0.009433962264150943
1788,929,0.009433962264150943
1788,950,0.009433962264150943
1788,964,0.009433962264150943
1788,965,0.009433962264150943
1788,996,0.009433962264150943
1788,1106,0.009433962264150943
1788,1196,0.009433962264150943
1788,1201,0.009433962264150943
1788,1203,0.009433962264150943
1788,1214,0.009433962264150943
1788,1258,0.009433962264150943
1788,1272,0.009433962264150943
1788,1295,0.009433962264150943
1788,1313,0.009433962264150943
1788,1322,0.009433962264150943
1788,1332,0.009433962264150943
1788,1343,0.009433962264150943
1788,1351,0.009433962264150943
1788,1372,0.009433962264150943
1788,1425,0.009433962264150943
1788,1447,0.009433962264150943
1788,1457,0.009433962264150943
1788,1467,0.009433962264150943
1788,1468,0.009433962264150943
1788,1500,0.009433962264150943
1788,1511,0.009433962264150943
1788,1544,0.009433962264150943
1788,1577,0.009433962264150943
1788,1595,0.009433962264150943
1788,1605,0.009433962264150943
1788,1608,0.009433962264150943
1788,1641,0.009433962264150943
1789,1,0.00819672131147541
1789,75,0.01639344262295082
1789,78,0.09016393442622951
1789,82,0.00819672131147541
1789,112,0.03278688524590164
1789,119,0.03278688524590164
1789,128,0.02459016393442623
1789,130,0.03278688524590164
1789,132,0.03278688524590164
1789,201,0.01639344262295082
1789,204,0.06557377049180328
1789,213,0.02459016393442623
1789,227,0.01639344262295082
1789,241,0.05737704918032787
1789,242,0.02459016393442623
1789,260,0.00819672131147541
1789,286,0.02459016393442623
1789,394,0.02459016393442623
1789,395,0.00819672131147541
1789,398,0.00819672131147541
1789,567,0.00819672131147541
1789,583,0.00819672131147541
1789,862,0.00819672131147541
1789,864,0.02459016393442623
1789,881,0.03278688524590164
1789,946,0.00819672131147541
1789,1166,0.01639344262295082
1789,1195,0.00819672131147541
1789,1205,0.04918032786885246
1789,1208,0.00819672131147541
1789,1228,0.00819672131147541
1789,1304,0.01639344262295082
1789,1307,0.02459016393442623
1789,1311,0.01639344262295082
1789,1330,0.02459016393442623
1789,1344,0.00819672131147541
1789,1362,0.00819672131147541
1789,1402,0.01639344262295082
1789,1415,0.09016393442622951
1789,1440,0.00819672131147541
1789,1450,0.00819672131147541
1789,1453,0.00819672131147541
1789,1475,0.00819672131147541
1789,1481,0.01639344262295082
1789,1487,0.00819672131147541
1790,83,0.013986013986013986
1790,95,0.013986013986013986
1790,98,0.013986013986013986
1790,107,0.02097902097902098
1790,111,0.013986013986013986
1790,122,0.013986013986013986
1790,123,0.013986013986013986
1790,124,0.027972027972027972
1790,132,0.027972027972027972
1790,133,0.07692307692307693
1790,134,0.027972027972027972
1790,137,0.013986013986013986
1790,211,0.03496503496503497
1790,233,0.02097902097902098
1790,247,0.02097902097902098
1790,248,0.06293706293706294
1790,263,0.013986013986013986
1790,268,0.006993006993006993
1790,272,0.027972027972027972
1790,281,0.04895104895104895
1790,282,0.006993006993006993
1790,287,0.006993006993006993
